Nucleus globosus cerebelli,cocomac:2072,cerebellum globose nucleus,UBERON:0002613,FMA:72536
Posterior cingulate cortex,cocomac:435,posterior cingulate cortex,UBERON:0022353,FMA:271593
"Nucleus caudatus; body, medial, ventral",cocomac:948,caudate nucleus,UBERON:0001873,FMA:61833
Secondary auditory cortex,cocomac:1595,secondary auditory cortex,UBERON:0034752,
Entorhinal cortex,cocomac:16,entorhinal cortex,UBERON:0002728,FMA:72356
Nucleus Centrum Medianum,cocomac:225,centromedian nucleus of thalamus,UBERON:0002972,FMA:62165
"Putamen; middle, intermediate, ventral",cocomac:966,putamen,UBERON:0001874,FMA:61834
Nucleus pulvinaris lateralis thalami,cocomac:137,lateral pulvinar nucleus,UBERON:0002636,FMA:62181
nucleus anteroventralis thalami,cocomac:757,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
Nucleus pulvinaris oralis thalami,cocomac:772,oral pulvinar nucleus,UBERON:0002641,FMA:62180
Formatio reticularis myelencephali,cocomac:2177,medullary reticular formation,UBERON:0002559,FMA:72241
Anterior nuclei of the thalamus,cocomac:125,anterior nuclear group,UBERON:0002788,FMA:62019
"Nucleus caudatus; genu, medial, ventral",cocomac:1140,caudate nucleus,UBERON:0001873,FMA:61833
Nucleus paraventricularis anterior thalami,cocomac:230,anterior paraventricular nucleus of thalamus,UBERON:0000434,FMA:76962
fascia dentata,cocomac:1417,dentate gyrus of hippocampal formation,UBERON:0001885,FMA:61922
Forel's Field H2,cocomac:1672,lenticular fasciculus,UBERON:0014529,FMA:61976FMA:62067
Nucleus posterior thalami,cocomac:1982,posterior nucleus of thalamus,UBERON:0003030,FMA:62221
Nucleus centralis superior,cocomac:2063,median raphe nucleus,UBERON:0003004,FMA:72465
Primary somatosensory cortex,cocomac:530,primary somatosensory cortex,UBERON:0008933,
Stratum album intermediale of the superior colliculus,cocomac:1397,middle white layer of superior colliculus,UBERON:0006787,FMA:71113
Dysgranular insula,cocomac:1938,agranular insular cortex,UBERON:0034893,
Nucleus accumbens,cocomac:2054,nucleus accumbens,UBERON:0001882,FMA:61889
"Putamen; middle, intermediate, central",cocomac:964,putamen,UBERON:0001874,FMA:61834
Nucleus anterior thalami,cocomac:214,anterior nuclear group,UBERON:0002788,FMA:62019
Putamen; middle,cocomac:1100,putamen,UBERON:0001874,FMA:61834
"Nucleus caudatus; tail, medial, central",cocomac:960,caudate nucleus,UBERON:0001873,FMA:61833
Nucleus habenularis lateralis epithalami,cocomac:2194,lateral habenular nucleus,UBERON:0001941,FMA:62372
Pregeniculate Nucleus,cocomac:1014,ventral lateral geniculate nucleus,UBERON:0002480,FMA:62215
Nucleus ventralis posterior medialis thalami,cocomac:366,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
Area prostriata,cocomac:1628,Area prostriata,MBA:484682508,
"Nucleus caudatus; tail, intermediate, dorsal",cocomac:959,caudate nucleus,UBERON:0001873,FMA:61833
nucleus reticularis thalami,cocomac:240,thalamic reticular nucleus,UBERON:0001903,FMA:62026
Principal Sulcus,cocomac:1529,principal sulcus,UBERON:0025903,
Periamygdaloid cortex,cocomac:2356,periamygdaloid cortex,UBERON:0014537,
Prosubiculum,cocomac:300,Prosubiculum,MBA:484682470,
Nuclei arcuati,cocomac:2059,arcuate nucleus of medulla,UBERON:0002865,FMA:72609
nucleus parafascicularis thalami,cocomac:724,parafascicular nucleus,UBERON:0001922,FMA:62166
Nucleus pulvinaris lateralis thalami,cocomac:1564,lateral pulvinar nucleus,UBERON:0002636,FMA:62181
subthalamic nucleus,cocomac:940,subthalamic nucleus,UBERON:0001906,FMA:62035
Supplementary motor area,cocomac:386,supplemental motor cortex,UBERON:0016636,FMA:224858
Substantia reticularis mesencephali,cocomac:1689,midbrain reticular formation,UBERON:0002639,FMA:62406
Nucleus caudatus; tail,cocomac:1005,caudate nucleus,UBERON:0001873,FMA:61833
Nucleus ruber parvocellularis,cocomac:1688,parvocellular part of red nucleus,UBERON:0002938,FMA:72430
Basolateral nucleus of amygdala,cocomac:107,basal amygdaloid nucleus,UBERON:0002887,FMA:68855
Nucleus pulvinaris inferior thalami,cocomac:1563,inferior pulvinar nucleus,UBERON:0002982,FMA:62183
Subparafascicular nucleus thalami,cocomac:1351,subparafascicular nucleus,UBERON:0016641,FMA:226239
"Putamen; middle, lateral, dorsal",cocomac:969,putamen,UBERON:0001874,FMA:61834
anterior amygdaloid area,cocomac:1,anterior amygdaloid area,UBERON:0002890,FMA:61861
Nucleus centralis amygdalae,cocomac:2147,central amygdaloid nucleus,UBERON:0002883,FMA:74047
periaqueductal gray,cocomac:1260,central gray substance of midbrain,UBERON:0003040,FMA:74510
striate cortex,cocomac:464,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614
Stratum griseum intermediale of the superior colliculus,cocomac:2292,middle gray layer of superior colliculus,UBERON:0006788,FMA:72409
perifornical nucleus,cocomac:1966,perifornical nucleus,UBERON:0002274,FMA:77688
Premotor cortex,cocomac:1084,premotor cortex,UBERON:0016634,FMA:224852
Gyrus cinguli anterior,cocomac:1105,anterior cingulate gyrus,UBERON:0002756,FMA:61916
"Globus pallidus, lamina medullaris interna",cocomac:2205,medial medullary lamina of globus pallidus,UBERON:0002727,FMA:62470
Gyrus cinguli posterior,cocomac:1106,posterior cingulate gyrus,UBERON:0002740,FMA:61924
Auditory Area,cocomac:1394,auditory cortex,UBERON:0001393,FMA:226221
Anterior olfactory nucleus,cocomac:536,anterior olfactory nucleus,UBERON:0002266,FMA:77628
Superior colliculus,cocomac:463,superior colliculus,UBERON:0001945,FMA:62403
"Nucleus caudatus; head, lateral, ventral",cocomac:954,caudate nucleus,UBERON:0001873,FMA:61833
Nucleus basalis medialis amygdalae,cocomac:2143,medial part of basal amygdaloid nucleus,UBERON:0002889,FMA:68858
Hippocampal formation,cocomac:112,hippocampal formation,UBERON:0002421,FMA:74038
Nucleus peripeduncularis thalami,cocomac:2101,peripeduncular nucleus,UBERON:0002144,FMA:72437
Secondary somatosensory cortex,cocomac:1935,secondary somatosensory cortex,UBERON:0008934,
retrosplenial cortex,cocomac:2219,retrosplenial region,UBERON:0013531,
Supplementary motor area,cocomac:315,supplemental motor cortex,UBERON:0016636,FMA:224858
Nucleus dorsalis tegmenti,cocomac:2168,dorsal tegmental nucleus,UBERON:0002143,FMA:72434
Primary motor cortex,cocomac:915,primary motor cortex,UBERON:0001384,FMA:224854
Hypothalamus,cocomac:1614,hypothalamus,UBERON:0001898,FMA:62008
parasubiculum,cocomac:1414,parasubiculum,UBERON:0004683,FMA:77604
Nucleus caudatus; head,cocomac:1004,caudate nucleus,UBERON:0001873,FMA:61833
lateral parabrachial nucleus,cocomac:2099,lateral parabrachial nucleus,UBERON:0003007,FMA:72481
Nucleus pulvinaris inferior thalami,cocomac:2354,inferior pulvinar nucleus,UBERON:0002982,FMA:62183
Nucleus vestibularis lateralis,cocomac:2135,lateral vestibular nucleus,UBERON:0007230,FMA:54614
Substantia gelatinosa spinalis,cocomac:2118,spinal cord gray commissure,UBERON:0004677,FMA:68871FMA:77036
Colliculus inferior,cocomac:2152,inferior colliculus,UBERON:0001946,FMA:62404
Intercalated amygdaloid nucleus,cocomac:71,intercalated amygdaloid nuclei,UBERON:0002884,FMA:61868
area prostriata,cocomac:1191,Area prostriata,MBA:484682508,
Medial geniculate nucleus,cocomac:576,medial geniculate body,UBERON:0001927,FMA:62211
Granular insula,cocomac:1939,granular insular cortex,UBERON:0034892,
Central amygdaloid nucleus,cocomac:1327,central amygdaloid nucleus,UBERON:0002883,FMA:74047
dorsal tegmental nucleus,cocomac:1255,dorsal tegmental nucleus,UBERON:0002143,FMA:72434
Nucleus vestibularis inferior,cocomac:2134,inferior vestibular nucleus,UBERON:0001721,FMA:54608
Tuber cinereum,cocomac:2130,tuber cinereum,UBERON:0002620,FMA:62327
Nucleus habenulae,cocomac:2353,habenular nucleus,UBERON:0008993,
nucleus reticularis thalami,cocomac:1270,thalamic reticular nucleus,UBERON:0001903,FMA:62026
"Nucleus caudatus; body, intermediate, central",cocomac:978,caudate nucleus,UBERON:0001873,FMA:61833
Supplementary motor area,cocomac:1489,supplemental motor cortex,UBERON:0016636,FMA:224858
Nucleus caudatus,cocomac:1684,caudate nucleus,UBERON:0001873,FMA:61833
"Putamen; rostral, lateral, central",cocomac:977,putamen,UBERON:0001874,FMA:61834
nucleus medialis dorsalis thalami,cocomac:719,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
Claustrum,cocomac:271,claustrum of brain,UBERON:0002023,FMA:67440
nucleus lateralis dorsalis thalami,cocomac:712,lateral dorsal nucleus,UBERON:0002984,FMA:62176
"Putamen; middle, medial, central",cocomac:971,putamen,UBERON:0001874,FMA:61834
Nucleus peripeduncularis thalami,cocomac:1507,peripeduncular nucleus,UBERON:0002144,FMA:72437
"Putamen; rostral, medial, ventral",cocomac:983,putamen,UBERON:0001874,FMA:61834
Granular insular cortex,cocomac:885,granular insular cortex,UBERON:0034892,
Gustatory cortex,cocomac:1818,agranular insular cortex,UBERON:0034893,
substantia nigra pars compacta,cocomac:1678,substantia nigra pars compacta,UBERON:0001965,FMA:62907
Indusium griseum,cocomac:1737,induseum griseum,UBERON:0015793,FMA:62488
"Nucleus caudatus; tail, lateral, ventral",cocomac:1146,caudate nucleus,UBERON:0001873,FMA:61833
"Nucleus caudatus; head, lateral, central",cocomac:952,caudate nucleus,UBERON:0001873,FMA:61833
ventral lateral nucleus (thalamus),cocomac:124,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
"Putamen; caudal, medial, ventral",cocomac:1099,putamen,UBERON:0001874,FMA:61834
Nucleus vestibularis superior,cocomac:2141,superior vestibular nucleus,UBERON:0007227,FMA:54617
cingulum bundle,cocomac:1623,cingulum of brain,UBERON:0003961,FMA:83869FMA:260761
medial part of basal amygdaloid nucleus,cocomac:1445,medial part of basal amygdaloid nucleus,UBERON:0002889,FMA:68858
Nucleus parafascicularis thalami,cocomac:118,parafascicular nucleus,UBERON:0001922,FMA:62166
Nucleus reticularis parvocellularis,cocomac:2179,parvocellular reticular nucleus,UBERON:0016633,FMA:72575
"Putamen; rostral, lateral, dorsal",cocomac:979,putamen,UBERON:0001874,FMA:61834
Medial basal nucleus of the amygdala,cocomac:5,medial part of basal amygdaloid nucleus,UBERON:0002889,FMA:68858
Stratum griseum superficiale of the superior colliculus,cocomac:640,superior colliculus superficial gray layer,UBERON:0006120,FMA:72407
Area lateralis hypothalami,cocomac:2167,lateral hypothalamic area,UBERON:0002430,FMA:62030
"Nucleus geniculatus lateralis, pars ventralis",cocomac:257,ventral lateral geniculate nucleus,UBERON:0002480,FMA:62215
Nucleus ventralis lateralis thalami,cocomac:2136,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
Insula,cocomac:1057,insula,UBERON:0002022,FMA:67329
Dorsolateral prefrontal cortex,cocomac:1072,dorsolateral prefrontal cortex,UBERON:0009834,FMA:276189
nucleus ventralis posterolateralis thalami,cocomac:751,ventral posterolateral nucleus,UBERON:0002942,FMA:62200
"Nucleus centralis medialis, thalami",cocomac:2346,central medial nucleus,UBERON:0001923,FMA:62171
Superior colliculus,cocomac:1948,superior colliculus,UBERON:0001945,FMA:62403
Cingulate cortex,cocomac:2268,cingulate cortex,UBERON:0003027,
"medial nucleus, amygdala",cocomac:163,medial amygdaloid nucleus,UBERON:0002892,FMA:74046
Claustrum,cocomac:572,claustrum of brain,UBERON:0002023,FMA:67440
"Globus pallidus, lamina medullaris externa",cocomac:2204,lateral medullary lamina of globus pallidus,UBERON:0002765,FMA:62469
Nucleus pulvinaris medialis thalami,cocomac:140,medial pulvinar nucleus,UBERON:0002638,FMA:62182
Hippocampus,cocomac:70,Ammon's horn,UBERON:0001954,FMA:62493
magnocellular medial geniculate nucleus,cocomac:1549,magnocellular nucleus of medial geniculate body,UBERON:0002759,FMA:62218
Somatosensory area,cocomac:1905,somatosensory cortex,UBERON:0008930,FMA:242642
lateral nucleus amygdalae,cocomac:35,lateral amygdaloid nucleus,UBERON:0002886,FMA:61866
Nucleus limitans thalami,cocomac:559,limitans nucleus,UBERON:0003026,FMA:62220
Nucleus tuberis hypothalami,cocomac:1695,lateral tuberal nucleus,UBERON:0000435,FMA:62336
Nucleus anterior medialis thalami,cocomac:117,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142
Olfactory bulb,cocomac:1599,olfactory bulb,UBERON:0002264,FMA:77624
Corpus pontobulbare,cocomac:2159,pontobulbar nucleus,UBERON:0002880,FMA:72608
accessory basal nucleus (amygdala),cocomac:2,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867
lateral amygdaloid nucleus,cocomac:1436,lateral amygdaloid nucleus,UBERON:0002886,FMA:61866
prepiriform cortex,cocomac:31,prepyriform area,UBERON:0002590,FMA:62484
"Putamen; rostral, intermediate, central",cocomac:974,putamen,UBERON:0001874,FMA:61834
Nucleus caudatus,cocomac:459,caudate nucleus,UBERON:0001873,FMA:61833
Primary auditory cortex,cocomac:156,primary auditory cortex,UBERON:0034751,FMA:272953
Nucleus dorsomedialis hypothalami,cocomac:2169,dorsomedial nucleus of hypothalamus,UBERON:0001934,FMA:62331
nucleus ventralis posteromedialis thalami,cocomac:752,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
Nucleus tegmentalis anterior,cocomac:1694,ventral tegmental nucleus,UBERON:0002438,FMA:72435
Orbitofrontal cortex,cocomac:916,orbitofrontal cortex,UBERON:0004167,FMA:242003
Area septalis,cocomac:2096,septum of telencephalon,UBERON:0000446,FMA:61842
Infralimbic area,cocomac:1738,Infralimbic area,MBA:44,
"Putamen; caudal, lateral, dorsal",cocomac:1095,putamen,UBERON:0001874,FMA:61834
Ventral tegmental area,cocomac:937,ventral tegmental area,UBERON:0002691,FMA:72438
"Putamen; rostral, intermediate, dorsal",cocomac:975,putamen,UBERON:0001874,FMA:61834
Substantia nigra pars reticulata,cocomac:939,substantia nigra pars reticulata,UBERON:0001966,FMA:62908
Nucleus limitans thalami,cocomac:469,limitans nucleus,UBERON:0003026,FMA:62220
"Nucleus ventralis intermedius, thalami",cocomac:1403,oral part of ventral posterolateral nucleus,UBERON:0003019,FMA:62205
Nucleus posterior thalami,cocomac:234,posterior nucleus of thalamus,UBERON:0003030,FMA:62221
Nucleus of the optic tract,cocomac:226,nucleus of optic tract,UBERON:0002996,FMA:72403
extreme capsule,cocomac:1908,extreme capsule,UBERON:0014528,FMA:61960
Nucleus accumbens,cocomac:944,nucleus accumbens,UBERON:0001882,FMA:61889
Substantia nigra pars compacta,cocomac:938,substantia nigra pars compacta,UBERON:0001965,FMA:62907
"Nucleus caudatus; body, intermediate, ventral",cocomac:985,caudate nucleus,UBERON:0001873,FMA:61833
Olfactory tubercle,cocomac:838,olfactory tubercle,UBERON:0001883,
Nucleus accumbens septi,cocomac:2104,nucleus accumbens,UBERON:0001882,FMA:61889
Primary motor cortex,cocomac:699,primary motor cortex,UBERON:0001384,FMA:224854
Zona incerta,cocomac:756,zona incerta,UBERON:0001907,FMA:62038
Frontal operculum,cocomac:450,frontal operculum,UBERON:0002947,FMA:74886
paraventricular nucleus (thalamus),cocomac:773,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152
medial geniculate body,cocomac:715,medial geniculate body,UBERON:0001927,FMA:62211
Gustatory area,cocomac:273,agranular insular cortex,UBERON:0034893,
Nucleus habenularis lateralis,cocomac:1055,lateral habenular nucleus,UBERON:0001941,FMA:62372
Nucleus corticalis amygdalae,cocomac:2144,cortical amygdaloid nucleus,UBERON:0002891,FMA:61862
brachium of superior colliculus,cocomac:1202,brachium of superior colliculus,UBERON:0002580,FMA:72417
nucleus paraventricularis posterior thalami,cocomac:729,posterior paraventricular nucleus of thalamus,UBERON:0000433,FMA:76961
Nucleus ventralis posterior inferior thalami,cocomac:364,ventral posteroinferior nucleus,UBERON:0002939,FMA:62199
posterior hypothalamic area,cocomac:1965,posterior nucleus of hypothalamus,UBERON:0002706,FMA:62350
Nucleus pulvinaris thalami,cocomac:2082,pulvinar nucleus,UBERON:0002981,FMA:62178
Griseum periventriculare hypothalami,cocomac:2189,posterior periventricular nucleus,UBERON:0002708,FMA:62349
Basal nucleus of the amygdala,cocomac:2270,basal amygdaloid nucleus,UBERON:0002887,FMA:68855
Paraventricular nuclei of thalamus,cocomac:1342,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152
Nucleus of the posterior commissure,cocomac:228,nucleus of posterior commissure,UBERON:0002711,FMA:68463
lateral mamillary nucleus,cocomac:318,lateral mammillary nucleus,UBERON:0001938,FMA:62341
medial amygdaloid nucleus,cocomac:1437,medial amygdaloid nucleus,UBERON:0002892,FMA:74046
Cortical amygdaloid nucleus,cocomac:1368,cortical amygdaloid nucleus,UBERON:0002891,FMA:61862
Stratum zonale of the superior colliculus,cocomac:642,zonal layer of superior colliculus,UBERON:0006780,FMA:72406
Lateral pulvinar nucleus,cocomac:560,lateral pulvinar nucleus,UBERON:0002636,FMA:62181
Medial nucleus of the amygdala,cocomac:6,medial amygdaloid nucleus,UBERON:0002892,FMA:74046
"Nucleus caudatus; genu, lateral, ventral",cocomac:1137,caudate nucleus,UBERON:0001873,FMA:61833
Interpeduncular nucleus,cocomac:1943,interpeduncular nucleus,UBERON:0002145,FMA:72439
"Putamen; caudal, intermediate, central",cocomac:1091,putamen,UBERON:0001874,FMA:61834
nucleus centralis lateralis thalami,cocomac:758,central lateral nucleus,UBERON:0003036,FMA:62170
superior colliculus,cocomac:755,superior colliculus,UBERON:0001945,FMA:62403
dorsal hypothalamic area,cocomac:1973,dorsal hypothalamic area,UBERON:0002954,FMA:62339
Epiphysis,cocomac:2173,pineal body,UBERON:0001905,FMA:62033
nucleus paracentralis (thalamus),cocomac:930,paracentral nucleus,UBERON:0001924,FMA:62172
nucleus of the diagonal band of Broca,cocomac:1259,nucleus of diagonal band,UBERON:0001879,FMA:61882
Accessory basal amygdaloid nucleus,cocomac:1295,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867
